sku,categories,name,url_key,description,short_description,product_type,additional_attributes,weight,product_websites,store_view_code,product_online,visibility,qty,is_in_stock,attribute_set_code,price,special_price,special_from_date,special_to_date,tax_class_name,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,additional_images,additional_image_labels,hide_from_product_page,configurable_variations,display_product_options_in
VSW01,Default Category/Tops/Sweaters,Carina Cardigan,Carina-Cardigan,"<p>The Carina Cardigan is the perfect complement to a breezy summer evening. The loose knit, lightweight cotton fabric moves with you and provides just the right amount of breathable warmth.</p><p>Features:</p><ul><li>Open front </li><li>3/4 sleeve</li><li>Tapered to hip </li><li>Specked design </li><li>Dry clean recommended </li></ul>",,configurable,"alt_image=/V/S/VSW01-RN_back.jpg,quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_style=Long Sleeve|Open Front,has_video=Yes,video_file=,fashion_material=Cotton|Acrylic|Wool|Nylon,in_store_available=In Store",,base,,1,"Catalog, Search",,1,Tops,78,,,,Taxable Goods,/6/3/634753784_640.jpg,Video,/V/S/VSW01-RN_main.jpg,Main,/V/S/VSW01-RN_main.jpg,Main,"/V/S/VSW01-RN_main.jpg,/V/S/VSW01-RN_back.jpg","Main,Back",,"sku=VSW01-KH-S,fashion_color=Khaki,fashion_size=S|sku=VSW01-LL-S,fashion_color=Lilac,fashion_size=S|sku=VSW01-PE-S,fashion_color=Peach,fashion_size=S|sku=VSW01-RN-S,fashion_color=Rain,fashion_size=S|sku=VSW01-KH-XS,fashion_color=Khaki,fashion_size=XS|sku=VSW01-LL-XS,fashion_color=Lilac,fashion_size=XS|sku=VSW01-PE-XS,fashion_color=Peach,fashion_size=XS|sku=VSW01-RN-XS,fashion_color=Rain,fashion_size=XS|sku=VSW01-KH-M,fashion_color=Khaki,fashion_size=M|sku=VSW01-LL-M,fashion_color=Lilac,fashion_size=M|sku=VSW01-PE-M,fashion_color=Peach,fashion_size=M|sku=VSW01-RN-M,fashion_color=Rain,fashion_size=M|sku=VSW01-KH-L,fashion_color=Khaki,fashion_size=L|sku=VSW01-LL-L,fashion_color=Lilac,fashion_size=L|sku=VSW01-PE-L,fashion_color=Peach,fashion_size=L|sku=VSW01-RN-L,fashion_color=Rain,fashion_size=L",Block after Info Column
VSK12,Default Category/Bottoms/Skirts,Isadora Skirt,Isadora-Skirt,"<p>The Isadora Skirt has just the right amount of flounce to make it playful and yet still chic. Lovely wrap detail and draped layering in the front add a bit of sophistication to the lush print. </p><p>Features:</p><ul><li>Side zip</li><li>Length: 17""</li><li>Hits mid thigh</li><li>Set on waist</li><li>Dry clean recommended</li></ul>",,configurable,"alt_image=/V/S/VSK12-LA_back.jpg,quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_style=Above Knee,has_video=Yes,video_file=,fashion_material=Viscose|Silk,in_store_available=Online Exclusive",,base,,1,"Catalog, Search",,1,Bottoms,118,,,,Taxable Goods,/6/3/634753560_640.jpg,Video,/V/S/VSK12-LA_main.jpg,Main,/V/S/VSK12-LA_main.jpg,Main,"/V/S/VSK12-LA_main.jpg,/V/S/VSK12-LA_alt.jpg,/V/S/VSK12-LA_back.jpg","Main,Alt,Back",,"sku=VSK12-LA,fashion_color=Latte,fashion_size=2|sku=VSK12-LL,fashion_color=Lilac,fashion_size=2|sku=VSK12-MT,fashion_color=Mint,fashion_size=2|sku=VSK12-RN,fashion_color=Rain,fashion_size=2|sku=VSK12-LA-4,fashion_color=Latte,fashion_size=4|sku=VSK12-LL-4,fashion_color=Lilac,fashion_size=4|sku=VSK12-MT-4,fashion_color=Mint,fashion_size=4|sku=VSK12-RN-4,fashion_color=Rain,fashion_size=4|sku=VSK12-LA-6,fashion_color=Latte,fashion_size=6|sku=VSK12-LL-6,fashion_color=Lilac,fashion_size=6|sku=VSK12-MT-6,fashion_color=Mint,fashion_size=6|sku=VSK12-RN-6,fashion_color=Rain,fashion_size=6|sku=VSK12-LA-8,fashion_color=Latte,fashion_size=8|sku=VSK12-LL-8,fashion_color=Lilac,fashion_size=8|sku=VSK12-MT-8,fashion_color=Mint,fashion_size=8|sku=VSK12-RN-8,fashion_color=Rain,fashion_size=8|sku=VSK12-LA-10,fashion_color=Latte,fashion_size=10|sku=VSK12-LL-10,fashion_color=Lilac,fashion_size=10|sku=VSK12-MT-10,fashion_color=Mint,fashion_size=10|sku=VSK12-RN-10,fashion_color=Rain,fashion_size=10",Block after Info Column
VSK11,Default Category/Bottoms/Skirts,Pomona Skirt,Pomona-Skirt,"<p>The Pomona Skirt lets you appear slightly wild, while still maintaining your composure. You don't need to do much in seeking a companion for this skirt. A simple tank or tee will do.   </p><p>Features:</p><ul><li>Pull on</li><li>Length: 43""</li><li>Hits below ankle</li><li>Elastic waistband</li><li>Machine wash, line dry</li></ul>",,configurable,"alt_image=/V/S/VSK11-LY_back.jpg,quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_style=Full Length,has_video=No,fashion_material=Viscose|Polyester,in_store_available=Online Exclusive",,base,,1,"Catalog, Search",,1,Bottoms,98,,,,Taxable Goods,/6/3/634753681_640.jpg,Video,/V/S/VSK11-LY_main.jpg,Main,/V/S/VSK11-LY_main.jpg,Main,"/V/S/VSK11-LY_main.jpg,/V/S/VSK11-LY_alt.jpg,/V/S/VSK11-LY_back.jpg","Main,Alt,Back",,"sku=VSK11-LL-S,fashion_color=Lilac,fashion_size=S|sku=VSK11-LY-S,fashion_color=Lily,fashion_size=S|sku=VSK11-MT-S,fashion_color=Mint,fashion_size=S|sku=VSK11-RN-S,fashion_color=Rain,fashion_size=S|sku=VSK11-LL-XS,fashion_color=Lilac,fashion_size=XS|sku=VSK11-LY-XS,fashion_color=Lily,fashion_size=XS|sku=VSK11-MT-XS,fashion_color=Mint,fashion_size=XS|sku=VSK11-RN-XS,fashion_color=Rain,fashion_size=XS|sku=VSK11-LL-M,fashion_color=Lilac,fashion_size=M|sku=VSK11-LY-M,fashion_color=Lily,fashion_size=M|sku=VSK11-MT-M,fashion_color=Mint,fashion_size=M|sku=VSK11-RN-M,fashion_color=Rain,fashion_size=M|sku=VSK11-LL-L,fashion_color=Lilac,fashion_size=L|sku=VSK11-LY-L,fashion_color=Lily,fashion_size=L|sku=VSK11-MT-L,fashion_color=Mint,fashion_size=L|sku=VSK11-RN-L,fashion_color=Rain,fashion_size=L",Block after Info Column
VSK10,Default Category/Bottoms/Skirts,Samara Skirt,Samara-Skirt,"<p>The Samara Skirt has a nice fit and flare feel to it. It hugs closely down through the hips and gracefully extends down past the ankles. The jersey material and complex pattern compliment every figure. </p><p>Features:</p><ul><li>Pull on</li><li>Length: 43""</li><li>Hits below ankle</li><li>Elastic waistband</li><li>Machine wash, line dry</li></ul>",,configurable,"alt_image=/V/S/VSK10-PE_back.jpg,quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_style=Full Length,has_video=No,fashion_material=Viscose|Linen,in_store_available=Online Exclusive",,base,,1,"Catalog, Search",,1,Bottoms,108,86,2/1/17,8/27/19,Taxable Goods,/6/3/635175737_640.jpg,Video,/V/S/VSK10-PE_main.jpg,Main,/V/S/VSK10-PE_main.jpg,Main,"/V/S/VSK10-PE_main.jpg,/V/S/VSK10-PE_alt.jpg,/V/S/VSK10-PE_back.jpg","Main,Alt,Back",,"sku=VSK10-KH-S,fashion_color=Khaki,fashion_size=S|sku=VSK10-LL-S,fashion_color=Lilac,fashion_size=S|sku=VSK10-PE-S,fashion_color=Peach,fashion_size=S|sku=VSK10-RN-S,fashion_color=Rain,fashion_size=S|sku=VSK10-KH-XS,fashion_color=Khaki,fashion_size=XS|sku=VSK10-LL-XS,fashion_color=Lilac,fashion_size=XS|sku=VSK10-PE-XS,fashion_color=Peach,fashion_size=XS|sku=VSK10-RN-XS,fashion_color=Rain,fashion_size=XS|sku=VSK10-KH-M,fashion_color=Khaki,fashion_size=M|sku=VSK10-LL-M,fashion_color=Lilac,fashion_size=M|sku=VSK10-PE-M,fashion_color=Peach,fashion_size=M|sku=VSK10-RN-M,fashion_color=Rain,fashion_size=M|sku=VSK10-KH-L,fashion_color=Khaki,fashion_size=L|sku=VSK10-LL-L,fashion_color=Lilac,fashion_size=L|sku=VSK10-PE-L,fashion_color=Peach,fashion_size=L|sku=VSK10-RN-L,fashion_color=Rain,fashion_size=L",Block after Info Column
VSK09,Default Category/Bottoms/Skirts,Iona Skirt,Iona-Skirt,"<p>The Iona Skirt is quite unique. Its lines are generous and flattering, without hugging the body too close. Pleating in the front as well as two long walking slits make this skirt extremely easy to wear. </p><p>Features:</p><ul><li>Pull on</li><li>Length: 42""</li><li>Hits below ankle</li><li>Front walking slits</li><li>Machine wash, line dry</li></ul>",,configurable,"alt_image=/V/S/VSK09-RN_back.jpg,quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_style=Full Length,has_video=No,fashion_material=Viscose|Rayon,in_store_available=Online Exclusive",,base,,1,"Catalog, Search",,1,Bottoms,88,70,2/1/17,8/27/19,Taxable Goods,/6/3/634753592_640.jpg,Video,/V/S/VSK09-RN_main.jpg,Main,/V/S/VSK09-RN_main.jpg,Main,"/V/S/VSK09-RN_main.jpg,/V/S/VSK09-RN_alt.jpg,/V/S/VSK09-RN_back.jpg","Main,Alt,Back",,"sku=VSK09-KH-S,fashion_color=Khaki,fashion_size=S|sku=VSK09-LL-S,fashion_color=Lilac,fashion_size=S|sku=VSK09-PE-S,fashion_color=Peach,fashion_size=S|sku=VSK09-RN-S,fashion_color=Rain,fashion_size=S|sku=VSK09-KH-XS,fashion_color=Khaki,fashion_size=XS|sku=VSK09-LL-XS,fashion_color=Lilac,fashion_size=XS|sku=VSK09-PE-XS,fashion_color=Peach,fashion_size=XS|sku=VSK09-RN-XS,fashion_color=Rain,fashion_size=XS|sku=VSK09-KH-M,fashion_color=Khaki,fashion_size=M|sku=VSK09-LL-M,fashion_color=Lilac,fashion_size=M|sku=VSK09-PE-M,fashion_color=Peach,fashion_size=M|sku=VSK09-RN-M,fashion_color=Rain,fashion_size=M|sku=VSK09-KH-L,fashion_color=Khaki,fashion_size=L|sku=VSK09-LL-L,fashion_color=Lilac,fashion_size=L|sku=VSK09-PE-L,fashion_color=Peach,fashion_size=L|sku=VSK09-RN-L,fashion_color=Rain,fashion_size=L",Block after Info Column
VSK08,"Default Category/Bottoms/Skirts,Default Category/Shop The Look/Carefree Days",Tatiana Skirt,Tatiana-Skirt,"<p>The Tatiana Skirt is just plain flirty and fun. The energetic print and short length demand attention no matter what the occasion. Strap on a pair of wedges and your legs will look amazing!</p><p>Features:</p><ul><li>Pull on</li><li>Length: 17""</li><li>Hits mid thigh</li><li>Elastic waist</li><li>Hand wash, line dry</li></ul>",,configurable,"alt_image=/V/S/VSK08-LY_back.jpg,quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_style=Above Knee,has_video=No,fashion_material=Viscose|Polyester,in_store_available=Online Exclusive,look_book_headline=JUST PLAIN FLIRTY AND FUN,look_book_subtitle=The energetic print and short length of this skirt demand attention no matter what the occasion. Strap on a pair of wedges and your legs will look amazing!,look_book_image=/V/S/VSK08_look.jpg",,base,,1,"Catalog, Search",,1,Bottoms,98,,,,Taxable Goods,/V/S/VSK08-LY_main.jpg,Main,/V/S/VSK08-LY_main.jpg,Main,/V/S/VSK08-LY_main.jpg,Main,"/V/S/VSK08-LY_main.jpg,/V/S/VSK08-LY_back.jpg,/V/S/VSK08_look.jpg","Main,Back,Shop The Look",/V/S/VSK08_look.jpg,"sku=VSK08-LA-S,fashion_color=Latte,fashion_size=S|sku=VSK08-LY-S,fashion_color=Lily,fashion_size=S|sku=VSK08-MT-S,fashion_color=Mint,fashion_size=S|sku=VSK08-PE-S,fashion_color=Peach,fashion_size=S|sku=VSK08-LA-XS,fashion_color=Latte,fashion_size=XS|sku=VSK08-LY-XS,fashion_color=Lily,fashion_size=XS|sku=VSK08-MT-XS,fashion_color=Mint,fashion_size=XS|sku=VSK08-PE-XS,fashion_color=Peach,fashion_size=XS|sku=VSK08-LA-M,fashion_color=Latte,fashion_size=M|sku=VSK08-LY-M,fashion_color=Lily,fashion_size=M|sku=VSK08-MT-M,fashion_color=Mint,fashion_size=M|sku=VSK08-PE-M,fashion_color=Peach,fashion_size=M|sku=VSK08-LA-L,fashion_color=Latte,fashion_size=L|sku=VSK08-LY-L,fashion_color=Lily,fashion_size=L|sku=VSK08-MT-L,fashion_color=Mint,fashion_size=L|sku=VSK08-PE-L,fashion_color=Peach,fashion_size=L",Block after Info Column
VSK07,Default Category/Bottoms/Skirts,Davina Skirt,Davina-Skirt,"<p>The Davina Skirt is sure to warrant a second glance. While the sheer top layer falls somewhere around the ankles, the interior lining falls above the knee. Add in a long side slit and things just got a lot more interesting.  </p><p>Features:</p><ul><li>Pull on</li><li>Length: 42""</li><li>Hits below the ankle</li><li>Short lining, sheer overlay</li><li>Hand wash, line dry</li></ul>",,configurable,"alt_image=/V/S/VSK07-RN_back.jpg,quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_style=Full Length,has_video=No,fashion_material=Viscose|Polyester,in_store_available=In Store",,base,,1,"Catalog, Search",,1,Bottoms,108,,,,Taxable Goods,/V/S/VSK07-RN_main.jpg,Main,/V/S/VSK07-RN_main.jpg,Main,/V/S/VSK07-RN_main.jpg,Main,"/V/S/VSK07-RN_main.jpg,/V/S/VSK07-RN_alt.jpg,/V/S/VSK07-RN_back.jpg","Main,Alt,Back",,"sku=VSK07-KH-S,fashion_color=Khaki,fashion_size=S|sku=VSK07-LL-S,fashion_color=Lilac,fashion_size=S|sku=VSK07-PE-S,fashion_color=Peach,fashion_size=S|sku=VSK07-RN-S,fashion_color=Rain,fashion_size=S|sku=VSK07-KH-XS,fashion_color=Khaki,fashion_size=XS|sku=VSK07-LL-XS,fashion_color=Lilac,fashion_size=XS|sku=VSK07-PE-XS,fashion_color=Peach,fashion_size=XS|sku=VSK07-RN-XS,fashion_color=Rain,fashion_size=XS|sku=VSK07-KH-M,fashion_color=Khaki,fashion_size=M|sku=VSK07-LL-M,fashion_color=Lilac,fashion_size=M|sku=VSK07-PE-M,fashion_color=Peach,fashion_size=M|sku=VSK07-RN-M,fashion_color=Rain,fashion_size=M|sku=VSK07-KH-L,fashion_color=Khaki,fashion_size=L|sku=VSK07-LL-L,fashion_color=Lilac,fashion_size=L|sku=VSK07-PE-L,fashion_color=Peach,fashion_size=L|sku=VSK07-RN-L,fashion_color=Rain,fashion_size=L",Block after Info Column
VSK06,Default Category/Bottoms/Skirts,Leona Skirt,Leona-Skirt,"<p>The Leona Skirt hugs you in all the right places. The rouched waistband adds a little formality to this otherwise casual skirt. Its a-line shape keeps things breezy while still looking put together.  </p><p>Features:</p><ul><li>Pull on</li><li>Length: 44""</li><li>Hits below the ankle</li><li>Thick, rouched waistband</li><li>Hand wash, line dry</li></ul>",,configurable,"alt_image=/V/S/VSK06-LA_back.jpg,quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_style=Full Length,has_video=Yes,video_file=,fashion_material=Viscose|Linen,in_store_available=Online Exclusive",,base,,1,"Catalog, Search",,1,Bottoms,88,,,,Taxable Goods,/6/3/635175388_640.jpg,Video,/V/S/VSK06-LA_main.jpg,Main,/V/S/VSK06-LA_main.jpg,Main,"/V/S/VSK06-LA_main.jpg,/V/S/VSK06-LA_alt.jpg,/V/S/VSK06-LA_back.jpg","Main,Alt,Back",,"sku=VSK06-LA-S,fashion_color=Latte,fashion_size=S|sku=VSK06-LY-S,fashion_color=Lily,fashion_size=S|sku=VSK06-MT-S,fashion_color=Mint,fashion_size=S|sku=VSK06-RN-S,fashion_color=Rain,fashion_size=S|sku=VSK06-LA-XS,fashion_color=Latte,fashion_size=XS|sku=VSK06-LY-XS,fashion_color=Lily,fashion_size=XS|sku=VSK06-MT-XS,fashion_color=Mint,fashion_size=XS|sku=VSK06-RN-XS,fashion_color=Rain,fashion_size=XS|sku=VSK06-LA-M,fashion_color=Latte,fashion_size=M|sku=VSK06-LY-M,fashion_color=Lily,fashion_size=M|sku=VSK06-MT-M,fashion_color=Mint,fashion_size=M|sku=VSK06-RN-M,fashion_color=Rain,fashion_size=M|sku=VSK06-LA-L,fashion_color=Latte,fashion_size=L|sku=VSK06-LY-L,fashion_color=Lily,fashion_size=L|sku=VSK06-MT-L,fashion_color=Mint,fashion_size=L|sku=VSK06-RN-L,fashion_color=Rain,fashion_size=L",Block after Info Column
VSK05,Default Category/Bottoms/Skirts,Agatha Skirt,Agatha-Skirt,"<p>The Agatha Skirt has a large circumference that lends itself to all sorts of drama. Take it out for a spin. The stretchy, cozy fabric is ready for all kinds of adventure. Just be prepared for whatever lies in store.  </p><p>Features:</p><ul><li>Pull on</li><li>Length: 43""</li><li>Hits below the ankle</li><li>Thick waistband</li><li>Machine wash, line dry</li></ul>",,configurable,"alt_image=/V/S/VSK05-PE_back.jpg,quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_style=Full Length,has_video=No,fashion_material=Viscose|Linen,in_store_available=Online Exclusive",,base,,1,"Catalog, Search",,1,Bottoms,78,,,,Taxable Goods,/6/3/634753382_640.jpg,Video,/V/S/VSK05-PE_main.jpg,Main,/V/S/VSK05-PE_main.jpg,Main,"/V/S/VSK05-PE_main.jpg,/V/S/VSK05-PE_alt.jpg,/V/S/VSK05-PE_back.jpg","Main,Alt,Back",,"sku=VSK05-KH-S,fashion_color=Khaki,fashion_size=S|sku=VSK05-LL-S,fashion_color=Lilac,fashion_size=S|sku=VSK05-PE-S,fashion_color=Peach,fashion_size=S|sku=VSK05-RN-S,fashion_color=Rain,fashion_size=S|sku=VSK05-KH-XS,fashion_color=Khaki,fashion_size=XS|sku=VSK05-LL-XS,fashion_color=Lilac,fashion_size=XS|sku=VSK05-PE-XS,fashion_color=Peach,fashion_size=XS|sku=VSK05-RN-XS,fashion_color=Rain,fashion_size=XS|sku=VSK05-KH-M,fashion_color=Khaki,fashion_size=M|sku=VSK05-LL-M,fashion_color=Lilac,fashion_size=M|sku=VSK05-PE-M,fashion_color=Peach,fashion_size=M|sku=VSK05-RN-M,fashion_color=Rain,fashion_size=M|sku=VSK05-KH-L,fashion_color=Khaki,fashion_size=L|sku=VSK05-LL-L,fashion_color=Lilac,fashion_size=L|sku=VSK05-PE-L,fashion_color=Peach,fashion_size=L|sku=VSK05-RN-L,fashion_color=Rain,fashion_size=L",Block after Info Column
VSK04,Default Category/Bottoms/Skirts,Daria Crochet Skirt,Daria-Crochet-Skirt,"<p>The Daria Crochet Skirt has a genuine air of innocence about it. From its modest lines to the delicate crochet detail, this skirt just feels fresh. Wear with a soft tee or tank and be on your way. </p><p>Features:</p><ul><li>Pull on</li><li>Length: 26""</li><li>Hits below the knee</li><li>Roll down waist</li><li>Hand wash, line dry</li></ul>",,configurable,"alt_image=/V/S/VSK04-KH_back.jpg,quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_style=Below Knee,has_video=Yes,video_file=,fashion_material=Organic Cotton|Nylon,in_store_available=In Store",,base,,1,"Catalog, Search",,1,Bottoms,98,,,,Taxable Goods,/6/3/634753407_640.jpg,Video,/V/S/VSK04-KH_main.jpg,Main,/V/S/VSK04-KH_main.jpg,Main,"/V/S/VSK04-KH_main.jpg,/V/S/VSK04-KH_alt.jpg,/V/S/VSK04-KH_back.jpg","Main,Alt,Back",,"sku=VSK04-KH-S,fashion_color=Khaki,fashion_size=S|sku=VSK04-LL-S,fashion_color=Lilac,fashion_size=S|sku=VSK04-PE-S,fashion_color=Peach,fashion_size=S|sku=VSK04-RN-S,fashion_color=Rain,fashion_size=S|sku=VSK04-KH-XS,fashion_color=Khaki,fashion_size=XS|sku=VSK04-LL-XS,fashion_color=Lilac,fashion_size=XS|sku=VSK04-PE-XS,fashion_color=Peach,fashion_size=XS|sku=VSK04-RN-XS,fashion_color=Rain,fashion_size=XS|sku=VSK04-KH-M,fashion_color=Khaki,fashion_size=M|sku=VSK04-LL-M,fashion_color=Lilac,fashion_size=M|sku=VSK04-PE-M,fashion_color=Peach,fashion_size=M|sku=VSK04-RN-M,fashion_color=Rain,fashion_size=M|sku=VSK04-KH-L,fashion_color=Khaki,fashion_size=L|sku=VSK04-LL-L,fashion_color=Lilac,fashion_size=L|sku=VSK04-PE-L,fashion_color=Peach,fashion_size=L|sku=VSK04-RN-L,fashion_color=Rain,fashion_size=L",Block after Info Column
VSK03,Default Category/Bottoms/Skirts,Johanna Skirt,Johanna-Skirt,"<p>The Johanna Skirt is probably the last skirt you'll ever need. Soft jersey fabric makes this the quintessential everyday skirt. Wear it to work. Wear it to the beach. Ditch the sweats and wear it grocery shopping. </p><p>Features:</p><ul><li>Pull on</li><li>Length: 42""</li><li>Hits below the ankle</li><li>Thick waistband</li><li>Machine wash, line dry</li></ul>",,configurable,"alt_image=/V/S/VSK03-PE_back.jpg,quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_style=Full Length,has_video=Yes,video_file=,fashion_material=Viscose|Linen,in_store_available=Online Exclusive",,base,,1,"Catalog, Search",,1,Bottoms,78,,,,Taxable Goods,/6/3/635174946_640.jpg,Video,/V/S/VSK03-PE_main.jpg,Main,/V/S/VSK03-PE_main.jpg,Main,"/V/S/VSK03-PE_main.jpg,/V/S/VSK03-PE_alt.jpg,/V/S/VSK03-PE_back.jpg","Main,Alt,Back",,"sku=VSK03-KH-S,fashion_color=Khaki,fashion_size=S|sku=VSK03-LL-S,fashion_color=Lilac,fashion_size=S|sku=VSK03-PE-S,fashion_color=Peach,fashion_size=S|sku=VSK03-RN-S,fashion_color=Rain,fashion_size=S|sku=VSK03-KH-XS,fashion_color=Khaki,fashion_size=XS|sku=VSK03-LL-XS,fashion_color=Lilac,fashion_size=XS|sku=VSK03-PE-XS,fashion_color=Peach,fashion_size=XS|sku=VSK03-RN-XS,fashion_color=Rain,fashion_size=XS|sku=VSK03-KH-M,fashion_color=Khaki,fashion_size=M|sku=VSK03-LL-M,fashion_color=Lilac,fashion_size=M|sku=VSK03-PE-M,fashion_color=Peach,fashion_size=M|sku=VSK03-RN-M,fashion_color=Rain,fashion_size=M|sku=VSK03-KH-L,fashion_color=Khaki,fashion_size=L|sku=VSK03-LL-L,fashion_color=Lilac,fashion_size=L|sku=VSK03-PE-L,fashion_color=Peach,fashion_size=L|sku=VSK03-RN-L,fashion_color=Rain,fashion_size=L",Block after Info Column
VSK02,Default Category/Bottoms/Skirts,Rowena Skirt,Rowena-Skirt,"<p>The Rowena Skirt will have you twirling a little more than usual. Inset kick panels give this skirt more swing than your typical maxi skirt. Try it. We guarantee you'll find more reasons to dance. </p><p>Features:</p><ul><li>Pull on</li><li>Length: 43""</li><li>Hits below the ankle</li><li>Kick pleats</li><li>Machine wash, line dry</li></ul>",,configurable,"alt_image=/V/S/VSK02-LL_back.jpg,quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_style=Full Length,has_video=No,fashion_material=Viscose|Linen,in_store_available=In Store",,base,,1,"Catalog, Search",,1,Bottoms,78,,,,Taxable Goods,/6/3/634753288_640.jpg,Video,/V/S/VSK02-LL_main.jpg,Main,/V/S/VSK02-LL_main.jpg,Main,"/V/S/VSK02-LL_main.jpg,/V/S/VSK02-LL_alt.jpg,/V/S/VSK02-LL_back.jpg","Main,Alt,Back",,"sku=VSK02-KH-S,fashion_color=Khaki,fashion_size=S|sku=VSK02-LL-S,fashion_color=Lilac,fashion_size=S|sku=VSK02-PE-S,fashion_color=Peach,fashion_size=S|sku=VSK02-RN-S,fashion_color=Rain,fashion_size=S|sku=VSK02-KH-XS,fashion_color=Khaki,fashion_size=XS|sku=VSK02-LL-XS,fashion_color=Lilac,fashion_size=XS|sku=VSK02-PE-XS,fashion_color=Peach,fashion_size=XS|sku=VSK02-RN-XS,fashion_color=Rain,fashion_size=XS|sku=VSK02-KH-M,fashion_color=Khaki,fashion_size=M|sku=VSK02-LL-M,fashion_color=Lilac,fashion_size=M|sku=VSK02-PE-M,fashion_color=Peach,fashion_size=M|sku=VSK02-RN-M,fashion_color=Rain,fashion_size=M|sku=VSK02-KH-L,fashion_color=Khaki,fashion_size=L|sku=VSK02-LL-L,fashion_color=Lilac,fashion_size=L|sku=VSK02-PE-L,fashion_color=Peach,fashion_size=L|sku=VSK02-RN-L,fashion_color=Rain,fashion_size=L",Block after Info Column
VSK01,Default Category/Bottoms/Skirts,Bellona Skirt,Bellona-Skirt,"<p>The Bellona Skirt features stretchy, heathered material that moves right along with you. The a-line cut allows for long, easy strides while strategically placed external seams provide texture and contour. </p><p>Features:</p><ul><li>Pull on</li><li>Length: 44""</li><li>Hits below the ankle</li><li>Roll down waist</li><li>Machine wash, line dry</li></ul>",,configurable,"alt_image=/V/S/VSK01-LA_back.jpg,quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_style=Full Length,has_video=No,fashion_material=Viscose|Linen,in_store_available=Online Exclusive",,base,,1,"Catalog, Search",,1,Bottoms,78,,,,Taxable Goods,/6/3/634754229_640.jpg,Video,/V/S/VSK01-LA_main.jpg,Main,/V/S/VSK01-LA_main.jpg,Main,"/V/S/VSK01-LA_main.jpg,/V/S/VSK01-LA_alt.jpg,/V/S/VSK01-LA_back.jpg","Main,Alt,Back",,"sku=VSK01-LA-S,fashion_color=Latte,fashion_size=S|sku=VSK01-LL-S,fashion_color=Lilac,fashion_size=S|sku=VSK01-MT-S,fashion_color=Mint,fashion_size=S|sku=VSK01-RN-S,fashion_color=Rain,fashion_size=S|sku=VSK01-LA-XS,fashion_color=Latte,fashion_size=XS|sku=VSK01-LL-XS,fashion_color=Lilac,fashion_size=XS|sku=VSK01-MT-XS,fashion_color=Mint,fashion_size=XS|sku=VSK01-RN-XS,fashion_color=Rain,fashion_size=XS|sku=VSK01-LA-M,fashion_color=Latte,fashion_size=M|sku=VSK01-LL-M,fashion_color=Lilac,fashion_size=M|sku=VSK01-MT-M,fashion_color=Mint,fashion_size=M|sku=VSK01-RN-M,fashion_color=Rain,fashion_size=M|sku=VSK01-LA-L,fashion_color=Latte,fashion_size=L|sku=VSK01-LL-L,fashion_color=Lilac,fashion_size=L|sku=VSK01-MT-L,fashion_color=Mint,fashion_size=L|sku=VSK01-RN-L,fashion_color=Rain,fashion_size=L",Block after Info Column
